Year,Month,Day,Hour,Minute,Department,Division,Case_Type,Hundred_Block,Street_Name,Local_Area
2018,2,1,10,20,ENG - Streets,Traffic and Electrical Operations,Street Light - Pole Repair,18##,PANDORA ST,Grandview-Woodland
2018,2,1,10,22,ENG - Streets,Streets Operations,Streets - General Issues,82##,FRASER ST,Sunset
2018,2,1,10,22,ENG - Water & Sewer,Sewers Operations,Catch Basin Issues,32##,W BROADWAY,Kitsilano
2018,2,1,10,30,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,80##,ROSS ST,Sunset
2018,2,1,10,31,ENG - Streets,Streets Operations,Street - Repair,3300, - 3399 CAROLINA ST,Riley Park
2018,2,1,10,31,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,E HASTINGS ST and TEMPLETON DRIVE,Grandview-Woodland
2018,2,1,10,47,DBL - Inspections,Property Use,PUI Noise Complaint Case,29##,HORLEY ST,Renfrew-Collingwood
2018,2,1,10,47,ENG - Streets,Streets Operations,Streets - General Issues,5##,W BROADWAY,Fairview
2018,2,1,10,51,DBL - Inspections,Property Use,PUI Noise Complaint Case,19##,W 4TH AV,Kitsilano
2018,2,1,10,59,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,N LAKEWOOD DRIVE and OXFORD ST,Grandview-Woodland
2018,2,1,11,6,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,3##,E 49TH AV,Sunset
2018,2,1,11,7,ENG - Streets,Streets Operations,Street - Surface Water Flooding,25##,W 10TH AV,Kitsilano
2018,2,1,11,9,ENG - Streets,Streets Operations,Pothole - Repair,25##,CARNARVON ST,Kitsilano
2018,2,1,11,9,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,LARCH ST and W 10TH AV,Kitsilano
2018,2,1,11,10,ENG - Streets,Streets Operations,Pothole - Repair,6##,W 6TH AV,Fairview
2018,2,1,11,15,ENG - Streets,Streets Operations,Pothole - Repair,Intersection,E KENT AV SOUTH and MAIN ST,Sunset
2018,2,1,11,15,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,15##,W 66TH AV,Marpole
2018,2,1,11,25,ENG - Streets,Streets Operations,Streets - General Issues,20##,BARCLAY ST,West End
2018,2,1,11,29,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,30##,E 28TH AV,Renfrew-Collingwood
2018,2,1,11,29,ENG - Streets,Streets Operations,Pothole - Repair,500, - 599 W KING EDWARD AV,South Cambie
2018,2,1,11,35,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,Intersection,COLUMBIA ST and W 14TH AV,Mount Pleasant
2018,2,1,11,49,ENG - Streets,Traffic and Electrical Operations,Sign - Repair,49##,SLOCAN ST,Renfrew-Collingwood
2018,2,1,11,53,ENG - Streets,Streets Operations,Pothole - Repair,9##,W 16TH AV,Fairview
2018,2,1,12,0,DBL - Licensing & Animal Services,License Office,Licence Payment Request Case,8##,THURLOW ST,
2018,2,1,12,9,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,5##,W 29TH AV,South Cambie
2018,2,1,12,18,DBL - Licensing & Animal Services,Animal Services,Lost Pets Case,54##,SLOCAN ST,Renfrew-Collingwood
2018,2,1,12,24,ENG - Streets,Streets Operations,Pothole - Repair,5200, - 5399 MCKINNON ST,Renfrew-Collingwood
2018,2,1,12,37,ENG - Streets,Streets Operations,Pothole - Repair,27##,PARKER ST,Hastings-Sunrise
2018,2,1,12,42,DBL - Inspections,Property Use,PUI Noise Complaint Case,1##,ALEXANDER ST,Downtown
2018,2,1,12,47,ENG - Streets,Streets Operations,Pothole - Repair,17##,W 4TH AV,Fairview
2018,2,1,12,48,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,28##,W 11TH AV,Kitsilano
2018,2,1,12,57,DBL - Licensing & Animal Services,License Office,Licence Payment Request Case,31##,MACDONALD ST,Kitsilano
2018,2,1,12,58,ENG - Streets,Streets Operations,Street - Surface Water Flooding,69##,DAWSON ST,Killarney
2018,2,1,12,59,DBL - Licensing & Animal Services,License Office,Licence Payment Request Case,31##,MACDONALD ST,Kitsilano
2018,2,1,13,4,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,ADANAC ST and RENFREW ST,Hastings-Sunrise
2018,2,1,13,7,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,E HASTINGS ST and PENTICTON ST,Hastings-Sunrise
2018,2,1,13,9,Public Safety - Fire,Prevention,FPB_General Inquiry Case,12##,HARWOOD ST,West End
2018,2,1,13,9,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,E HASTINGS ST and NANAIMO ST,Hastings-Sunrise
2018,2,1,13,16,ENG - Streets,Streets Operations,Pothole - Repair,Intersection,CHAMPLAIN CRESCENT and E 54TH AV and TYNE ST,Killarney
2018,2,1,13,31,ENG - Water & Sewer,Water Operations,Water Work Site Complaint,3300, - 3499 W 39TH AV,Dunbar-Southlands
2018,2,1,13,35,DBL - Licensing & Animal Services,Animal Services,Animal Control General Inquiry Case,14##,LAMEY'S MILL ROAD,Fairview
2018,2,1,13,43,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,17##,W 41ST AV,Shaughnessy
2018,2,1,13,45,ENG - Streets,Streets Operations,Street - Repair,29##,W 44TH AV,Kerrisdale
2018,2,1,13,47,ENG - Streets,Streets Operations,Pothole - Repair,6##,E BROADWAY,Mount Pleasant
2018,2,1,13,47,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,8300, - 8599 FRENCH ST,Marpole
2018,2,1,13,52,DBL - Licensing & Animal Services,License Office,Licence Payment Request Case,5##,BURRARD ST,Downtown
2018,2,1,13,56,Public Safety - Fire,Prevention,FPB_General Inquiry Case,8##,W PENDER ST,Downtown
2018,2,1,14,5,ENG - Solid Waste,Transfer and Landfill Operations,Transfer Station & Recycling - General Inquiries,18##,SPYGLASS PLACE,Fairview
2018,2,1,14,10,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,28##,W 49TH AV,Kerrisdale
2018,2,1,14,14,ENG - Water & Sewer,Water Operations,Water Service Locate Request,20##,E 45TH AV,Victoria-Fraserview
2018,2,1,14,20,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,33##,CHARLES ST,Hastings-Sunrise
2018,2,1,14,21,ENG - Streets,Streets Operations,Pothole - Repair,11##,HARO ST,West End
2018,2,1,14,26,Public Safety - Fire,Prevention,FPB_General Inquiry Case,3##,W 7TH AV,Mount Pleasant
2018,2,1,14,42,ENG - Streets,Streets Operations,Pothole - Repair,1800, - 1899 W 4TH AV,
2018,2,1,14,53,ENG - Streets,Streets Operations,Streets - General Issues,6##,CAMBIE ST,Downtown
2018,2,1,14,57,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,17##,FRANCES ST,Grandview-Woodland
2018,2,1,15,4,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,32##,W 38TH AV,Dunbar-Southlands
2018,2,1,15,6,ENG - Water & Sewer,Water Operations,Water General Work Request,65##,KNIGHT ST,Victoria-Fraserview
2018,2,1,15,6,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,18##,TRAFALGAR ST,Kitsilano
2018,2,1,15,8,Public Safety - Fire,Prevention,FPB_General Inquiry Case,20##,FRANKLIN ST,Grandview-Woodland
2018,2,1,15,11,ENG - Streets,Streets Operations,Pothole - Repair,5100, - 5199 ARBUTUS ST,Arbutus-Ridge
2018,2,1,15,16,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,36##,W 4TH AV,Kitsilano
2018,2,1,15,24,ENG - Streets,Streets Operations,Street - Surface Water Flooding,2##,N KOOTENAY ST,Hastings-Sunrise
2018,2,1,15,25,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,32##,E 22ND AV,Renfrew-Collingwood
2018,2,1,15,25,ENG - Streets,Streets Operations,Pothole - Repair,15##,E 35TH AV,Kensington-Cedar Cottage
2018,2,1,15,28,ENG - Streets,Streets Operations,Pothole - Repair,73##,MUIRFIELD DRIVE,Victoria-Fraserview
2018,2,1,15,29,ENG - Streets,Streets Operations,Homelessness/Transient Issue,10##,HARO ST,West End
2018,2,1,15,31,ENG - Streets,Streets Operations,Streets - General Issues,46##,W 14TH AV,West Point Grey
2018,2,1,15,31,ENG - Water & Sewer,Sewers Operations,Catch Basin Issues,Intersection,HIGHBURY ST and W 31ST AV,Dunbar-Southlands
2018,2,1,15,33,ENG - Water & Sewer,Sewers Operations,Catch Basin Issues,Intersection,ALMA ST and W 29TH AV,Dunbar-Southlands
2018,2,1,15,33,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,34##,ONTARIO ST,Riley Park
2018,2,1,15,33,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,79##,ELLIOTT ST,Victoria-Fraserview
2018,2,1,15,33,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,36##,W 4TH AV,Kitsilano
2018,2,1,15,36,ENG - Streets,Streets Operations,Streets - General Issues,46##,W 14TH AV,West Point Grey
2018,2,1,15,40,ENG - Streets,Streets Operations,Pothole - Repair,34##,PUGET DRIVE,Arbutus-Ridge
2018,2,1,15,47,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,18##,E HASTINGS ST,Grandview-Woodland
2018,2,1,15,50,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,GRANVILLE ST and W 57TH AV,Marpole
2018,2,1,15,50,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,GRANVILLE ST and W 57TH AV,Oakridge
2018,2,1,15,57,DBL - Licensing & Animal Services,Animal Services,Animal Control General Inquiry Case,12##,RAYMUR AV,Strathcona
2018,2,1,16,4,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,48##,DUMFRIES ST,Kensington-Cedar Cottage
2018,2,1,16,5,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,25##,TRIUMPH ST,Hastings-Sunrise
2018,2,1,16,6,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,24##,W 18TH AV,Arbutus-Ridge
2018,2,1,16,6,ENG - Streets,Streets Operations,Sidewalk - Repair,3##,BURRARD ST,Downtown
2018,2,1,16,6,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,48##,DUMFRIES ST,Kensington-Cedar Cottage
2018,2,1,16,11,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,10##,DENMAN ST,West End
2018,2,1,16,13,DBL - Inspections,Property Use,PUI General Inquiry Case,20##,MANITOBA ST,Mount Pleasant
2018,2,1,16,13,ENG - Streets,Streets Operations,Pothole - Repair,3##,N KAMLOOPS ST,Hastings-Sunrise
2018,2,1,16,14,ENG - Streets,Streets Operations,Pothole - Repair,3##,N KAMLOOPS ST,Hastings-Sunrise
2018,2,1,16,16,ENG - Streets,Streets Operations,Pothole - Repair,40##,W 36TH AV,Dunbar-Southlands
2018,2,1,16,24,ENG - Streets,Streets Operations,Street - Repair,46##,DUCHESS ST,Renfrew-Collingwood
2018,2,1,16,25,ENG - Streets,Streets Operations,Pothole - Repair,8##,W HASTINGS ST,Downtown
2018,2,1,16,27,ENG - Water & Sewer,Water Operations,Water Service Locate Request,4##,E 10TH AV,Mount Pleasant
2018,2,1,16,32,ENG - Streets,Streets Operations,Street - Repair,8900, - 9099 SHAUGHNESSY ST,Marpole
2018,2,1,16,34,ENG - Streets,Streets Operations,Pothole - Repair,8900, - 9099 SHAUGHNESSY ST,Marpole
2018,2,1,16,35,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,47##,DUNBAR ST,Dunbar-Southlands
2018,2,1,16,36,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,47##,DUNBAR ST,Dunbar-Southlands
2018,2,1,16,41,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,E 45TH AV and INVERNESS ST,Sunset
2018,2,1,16,50,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,Intersection,CHESTNUT ST and WHYTE AV,Kitsilano
2018,2,1,16,52,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,10##,CHESTNUT ST,Kitsilano
2018,2,1,16,53,DBL - Licensing & Animal Services,License Office,Gone Out of Business Case,42##,BRANT ST,Kensington-Cedar Cottage
2018,2,1,17,16,ENG - Water & Sewer,Sewers Operations,Sewer Utility Damage,18##,TRAFALGAR ST,Kitsilano
2018,2,1,17,17,ENG - Streets,Streets Operations,Pothole - Repair,20##,NANTON AV,Arbutus-Ridge
2018,2,1,17,27,ENG - Water & Sewer,Sewers Operations,Sewer General Inquiries,18##,TRAFALGAR ST,Kitsilano
2018,2,1,17,30,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,14##,E 63RD AV,Victoria-Fraserview
2018,2,1,17,45,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,57##,JOYCE ST,Killarney
2018,2,1,17,52,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,30##,W 12TH AV,Kitsilano
2018,2,1,17,54,ENG - Water & Sewer,Sewers Operations,Catch Basin Issues,12##,W 11TH AV,Fairview
2018,2,1,17,56,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,17##,E 37TH AV,Kensington-Cedar Cottage
2018,2,1,18,3,ENG - Streets,Streets Operations,Street - Surface Water Flooding,49##,WINDSOR ST,Kensington-Cedar Cottage
2018,2,1,18,7,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,49##,WINDSOR ST,Kensington-Cedar Cottage
2018,2,1,18,10,ENG - Water & Sewer,Sewers Operations,Sewer Pipe Inquiries,49##,WINDSOR ST,Kensington-Cedar Cottage
2018,2,1,18,21,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,4400, - 4499 W 16TH AV,West Point Grey
2018,2,1,18,22,ENG - Streets,Streets Operations,Pothole - Repair,3##,UNADDRESSED LOCATION,
2018,2,1,18,26,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,62##,QUEBEC ST,Sunset
2018,2,1,18,34,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,36##,NORMANDY DRIVE,Renfrew-Collingwood
2018,2,1,18,48,ENG - Water & Sewer,Sewers Operations,Catch Basin Issues,8##,E 37TH AV,Kensington-Cedar Cottage
2018,2,1,18,59,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,8##,ROBSON ST,Downtown
2018,2,1,19,8,ENG - Streets,Streets Operations,Pothole - Repair,21##,CYPRESS ST,Kitsilano
2018,2,1,19,8,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,21##,E 34TH AV,Kensington-Cedar Cottage
2018,2,1,19,10,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,36##,W 28TH AV,Dunbar-Southlands
2018,2,1,19,11,DBL - Inspections,Property Use,PUI Noise Complaint Case,19##,PRESTWICK DRIVE,Victoria-Fraserview
2018,2,1,19,13,ENG - Streets,Streets Operations,Streets - General Issues,3##,SKEENA ST,Hastings-Sunrise
2018,2,1,19,14,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,16##,VENABLES ST,Grandview-Woodland
2018,2,1,19,14,ENG - Streets,Streets Operations,Streets - General Issues,3##,SKEENA ST,Hastings-Sunrise
2018,2,1,19,16,ENG - Streets,Streets Operations,Pothole - Repair,22##,CLARK DRIVE,Mount Pleasant
2018,2,1,19,48,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,18##,VICTORIA DRIVE,Grandview-Woodland
2018,2,1,20,30,ENG - Water & Sewer,Sewers Operations,Catch Basin Issues,16##,W BROADWAY,Fairview
2018,2,1,20,35,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,55##,MAIN ST,Riley Park
2018,2,1,20,35,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,27##,E 46TH AV,Killarney
2018,2,1,20,50,ENG - Streets,Streets Operations,Trees and Vegetation Encroachment - City Property,27##,W 20TH AV,Arbutus-Ridge
2018,2,1,21,15,ENG - Transportation,Street Activities - Streets Furniture,Street Furniture Repair and Maintenance Request,4##,W GEORGIA ST,Downtown
2018,2,1,21,34,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,TUPPER ST and W 17TH AV,South Cambie
2018,2,1,21,40,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,80##,FREMLIN ST,Marpole
2018,2,1,21,46,ENG - Water & Sewer,Sewers Operations,Catch Basin Issues,17##,CHARLES ST,Grandview-Woodland
2018,2,1,21,49,ENG - Streets,Streets Operations,Pothole - Repair,15##,E 1ST AV,Grandview-Woodland
2018,2,1,22,15,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,16##,KAMLOOPS ST,Hastings-Sunrise
2018,2,1,22,37,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,35##,TRIUMPH ST,Hastings-Sunrise
2018,2,1,22,42,ENG - Streets,Streets Operations,Pothole - Repair,11##,E 31ST AV,Kensington-Cedar Cottage
2018,2,1,23,1,DBL - Inspections,Property Use,PUI Noise Complaint Case,55##,COLLEGE ST,Renfrew-Collingwood
2018,2,1,23,30,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,VENABLES ST and VICTORIA DRIVE,Grandview-Woodland
2018,2,2,1,34,DBL - Inspections,Property Use,PUI Noise Complaint Case,10##,RICHARDS ST,Downtown
2018,2,2,6,17,DBL - Inspections,Property Use,PUI Noise Complaint Case,1##,W 1ST AV,Mount Pleasant
2018,2,2,6,57,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,1##,KEEFER ST,Downtown
2018,2,2,7,13,DBL - Inspections,Property Use,PUI Noise Complaint Case,21##,W 7TH AV,Kitsilano
2018,2,2,7,41,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,##,W 15TH AV,Mount Pleasant
2018,2,2,7,49,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,27##,DUNDAS ST,Hastings-Sunrise
2018,2,2,7,52,ENG - Streets,Streets Operations,Street - Surface Water Flooding,3##,UNADDRESSED LOCATION,
2018,2,2,7,57,ENG - Streets,Streets Operations,Pothole - Repair,3##,UNADDRESSED LOCATION,
2018,2,2,8,7,ENG - Streets,Streets Operations,Street - Surface Water Flooding,32##,EUCLID AV,Renfrew-Collingwood
2018,2,2,8,13,ENG - Streets,Streets Operations,Street - Surface Water Flooding,20##,W 60TH AV,Kerrisdale
2018,2,2,8,17,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,E 12TH AV and FRASER ST,Mount Pleasant
2018,2,2,8,23,ENG - Streets,Streets Operations,Street - Surface Water Flooding,58##,CULLODEN ST,Sunset
2018,2,2,8,25,ENG - Streets,Streets Operations,Pothole - Repair,18##,QUEBEC ST,Mount Pleasant
2018,2,2,8,25,ENG - Water & Sewer,Sewers Operations,Catch Basin Issues,1##,W HASTINGS ST,Downtown
2018,2,2,8,33,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,3##,UNADDRESSED LOCATION,
2018,2,2,8,39,DBL - Inspections,Property Use,PUI Noise Complaint Case,19##,PRESTWICK DRIVE,Victoria-Fraserview
2018,2,2,8,40,ENG - Streets,Streets Operations,Street - Surface Water Flooding,3##,MAIN ST,Downtown
2018,2,2,8,40,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,E 51ST AV and ELLIOTT ST,Victoria-Fraserview
2018,2,2,8,44,ENG - Streets,Streets Operations,Street - Surface Water Flooding,1##,E 42ND AV,Sunset
2018,2,2,8,47,ENG - Streets,Streets Operations,Street - Surface Water Flooding,35##,MARSHALL ST,Kensington-Cedar Cottage
2018,2,2,8,50,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,E 58TH AV and PRINCE EDWARD ST,Sunset
2018,2,2,8,50,ENG - Streets,Streets Operations,Pothole - Repair,15##,WESTERN ST,Strathcona
2018,2,2,8,50,ENG - Streets,Streets Operations,Street - Surface Water Flooding,33##,ARCHIMEDES ST,Renfrew-Collingwood
2018,2,2,8,52,ENG - Streets,Streets Operations,Pothole - Repair,15##,NANTON AV,Shaughnessy
2018,2,2,8,53,ENG - Streets,Streets Operations,Street - Surface Water Flooding,5##,E 16TH AV,Riley Park
2018,2,2,8,56,ENG - Streets,Streets Operations,Street - Surface Water Flooding,29##,WINDSOR ST,Mount Pleasant
2018,2,2,8,57,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,E 69TH AV and MAIN ST,Sunset
2018,2,2,9,0,ENG - Streets,Streets Operations,Pothole - Repair,600, - 699 W KING EDWARD AV,South Cambie
2018,2,2,9,1,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,##,E 41ST AV,Riley Park
2018,2,2,9,9,ENG - Water & Sewer,Sewers Operations,Catch Basin Issues,33##,W 29TH AV,Dunbar-Southlands
2018,2,2,9,10,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,3##,UNADDRESSED LOCATION,
2018,2,2,9,15,ENG - Streets,Streets Operations,Street - Surface Water Flooding,Intersection,RICHARDS ST and W GEORGIA ST,Downtown
2018,2,2,9,16,ENG - Water & Sewer,Sewers Operations,Catch Basin Issues,30##,E 27TH AV,Renfrew-Collingwood
2018,2,2,9,21,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,15##,DISCOVERY ST,West Point Grey
2018,2,2,9,22,ENG - Streets,Streets Operations,Street - Surface Water Flooding,64##,QUEBEC ST,Sunset
2018,2,2,9,22,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,4##,DUNSMUIR ST,Downtown
2018,2,2,9,24,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,Intersection,E 22ND AV and PRINCE EDWARD ST,Riley Park
2018,2,2,9,25,ENG - Solid Waste,Sanitation,Dead Animal Pickup Case,10##,CHESTNUT ST,Kitsilano
2018,2,2,9,25,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,4##,DUNSMUIR ST,Downtown
2018,2,2,9,32,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,7##,PRIOR ST,Strathcona
2018,2,2,9,32,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,29##,E 44TH AV,Killarney
2018,2,2,9,32,ENG - Streets,Streets Operations,Street - Surface Water Flooding,49##,PAYNE ST,Renfrew-Collingwood
2018,2,2,9,33,ENG - Streets,Streets Operations,Street - Surface Water Flooding,61##,MARGUERITE ST,Kerrisdale
2018,2,2,9,46,ENG - Streets,Streets Operations,Pothole - Repair,16##,E 35TH AV,Kensington-Cedar Cottage
2018,2,2,9,51,ENG - Streets,Streets Operations,Pothole - Repair,65##,KNIGHT ST,Victoria-Fraserview
2018,2,2,9,52,ENG - Streets,Streets Operations,Street - Surface Water Flooding,66##,NANAIMO ST,Victoria-Fraserview
2018,2,2,9,52,ENG - Streets,Streets Operations,Street - Surface Water Flooding,600, - 699 BURRARD ST,Downtown
2018,2,2,9,53,ENG - Streets,Streets Operations,Street - Surface Water Flooding,31##,OAK ST,Fairview
